PassengerId,Survived,Pclass,Sex_encoded,Age,Age_scaled,SibSp,Parch,Fare,Fare_scaled,Has_Cabin,Embarked_C,Embarked_Q,Embarked_S,Pclass_norm,familySize,farePerPerson,isAlone,isChild,isBaby,isToddler,isTeen,isYoungAdult,isMiddleAge,isElderly,family_Alone,family_Small,family_Medium,family_Large,fare_Economy,fare_Standard,fare_Premium,fare_Luxury,title_Mr,title_Mrs,title_Miss,title_Master,title_Noble,title_Professional,title_Military,title_Other,age_class_interaction,fare_class_interaction,family_class_interaction,child_female_interaction,deck_Unknown,deck_Rare,women_children_first,status_Lower,status_Middle,status_Upper,age_squared,age_log,fare_log,fare_squared,long_name,has_shared_ticket,deck_A,deck_B,deck_C,deck_D,deck_E,deck_F
76,0,3,1,25.0,-0.33499878238379277,0,0,7.65,-0.49411378248043836,1,0,0,1,1.0,1,7.65,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,75.0,22.950000000000003,3,0,0,0,0,1,0,0,625.0,3.258096538021482,2.157559320943788,58.52250000000001,0,0,0,0,0,0,0,1
77,0,3,1,28.0,-0.10457866558193422,0,0,7.8958,-0.4891674544258282,0,0,0,1,1.0,1,7.8958,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,84.0,23.6874,3,0,1,0,0,1,0,0,784.0,3.367295829986474,2.1855792552411137,62.34365764,0,0,0,0,0,0,0,0
78,0,3,1,28.0,-0.10457866558193422,0,0,8.05,-0.48606442844527137,0,0,0,1,1.0,1,8.05,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,84.0,24.150000000000002,3,0,1,0,0,1,0,0,784.0,3.367295829986474,2.2027647577118348,64.80250000000001,0,0,0,0,0,0,0,0
79,1,2,1,0.83,-2.1914168567507666,0,2,29.0,-0.06447951085340105,0,0,0,1,0.5,3,9.666666666666666,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1.66,19.333333333333332,6,0,1,0,1,0,1,0,0.6889,0.6043159668533294,3.4011973816621555,841.0,0,1,0,0,0,0,0,0
80,1,3,0,30.0,0.04903474561930482,0,0,12.475,-0.39701844943123665,0,0,0,1,1.0,1,12.475,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,90.0,37.425,3,0,1,0,1,1,0,0,900.0,3.4339872044851463,2.600836116795061,155.62562499999999,0,1,0,0,0,0,0,0
81,0,3,1,22.0,-0.5654188991856514,0,0,9.0,-0.4669472126117498,0,0,0,1,1.0,1,9.0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,66.0,27.0,3,0,1,0,0,1,0,0,484.0,3.1354942159291497,2.302585092994046,81.0,0,0,0,0,0,0,0,0
82,1,3,1,29.0,-0.027771959981314702,0,0,9.5,-0.4568855200677911,0,0,0,1,1.0,1,9.5,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,87.0,28.5,3,0,1,0,0,1,0,0,841.0,3.4011973816621555,2.3513752571634776,90.25,0,0,0,0,0,0,0,0
83,1,3,0,28.0,-0.10457866558193422,0,0,7.7875,-0.49134681703084965,0,0,1,0,1.0,1,7.7875,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,84.0,23.362499999999997,3,0,1,0,1,1,0,0,784.0,3.367295829986474,2.1733302571367834,60.64515624999999,0,0,0,0,0,0,0,0
84,0,1,1,28.0,-0.10457866558193422,0,0,47.1,0.2997537592379046,0,0,0,1,0.0,1,47.1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,28.0,47.1,1,0,1,0,0,0,1,0,784.0,3.367295829986474,3.8732821771117156,2218.4100000000003,0,0,0,0,0,0,0,0
85,1,2,0,17.0,-0.9494524271887489,0,0,10.5,-0.43676213497987365,0,0,0,1,0.5,1,10.5,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,34.0,21.0,2,0,1,0,1,0,1,0,289.0,2.8903717578961645,2.4423470353692043,110.25,0,0,0,0,0,0,0,0
86,1,3,0,33.0,0.27945486242116335,3,0,15.85,-0.32910202475951533,0,0,0,1,1.0,4,3.9625,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,99.0,11.8875,12,0,1,0,1,1,0,0,1089.0,3.5263605246161616,2.8243506567983707,251.2225,1,1,0,0,0,0,0,0
87,0,3,1,16.0,-1.0262591327893684,1,3,34.375,0.043683683994155176,0,0,0,1,1.0,5,6.875,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,48.0,20.625,15,0,1,0,0,1,0,0,256.0,2.833213344056216,3.5660053559634015,1181.640625,0,1,0,0,0,0,0,0
88,0,3,1,28.0,-0.10457866558193422,0,0,8.05,-0.48606442844527137,0,0,0,1,1.0,1,8.05,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,84.0,24.150000000000002,3,0,1,0,0,1,0,0,784.0,3.367295829986474,2.2027647577118348,64.80250000000001,0,0,0,0,0,0,0,0
89,1,1,0,23.0,-0.48861219358503183,3,2,263.0,4.644392599719279,1,0,0,1,0.0,6,43.833333333333336,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,23.0,43.833333333333336,6,0,0,0,1,0,1,0,529.0,3.1780538303479458,5.575949103146316,69169.0,0,1,0,0,1,0,0,0
90,0,3,1,24.0,-0.4118054879844123,0,0,8.05,-0.48606442844527137,0,0,0,1,1.0,1,8.05,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,72.0,24.150000000000002,3,0,1,0,0,1,0,0,576.0,3.2188758248682006,2.2027647577118348,64.80250000000001,0,0,0,0,0,0,0,0
91,0,3,1,29.0,-0.027771959981314702,0,0,8.05,-0.48606442844527137,0,0,0,1,1.0,1,8.05,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,87.0,24.150000000000002,3,0,1,0,0,1,0,0,841.0,3.4011973816621555,2.2027647577118348,64.80250000000001,0,0,0,0,0,0,0,0
92,0,3,1,20.0,-0.7190323103868904,0,0,7.8542,-0.4900045872454856,0,0,0,1,1.0,1,7.8542,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,60.0,23.5626,3,0,1,0,0,1,0,0,400.0,3.044522437723423,2.180891922715322,61.688457639999996,0,0,0,0,0,0,0,0
93,0,1,1,46.0,1.2779420352292172,1,0,61.175,0.5829904043503424,1,0,0,1,0.0,2,30.5875,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,46.0,30.5875,2,0,0,0,0,0,1,0,2116.0,3.8501476017100584,4.1299529896894684,3742.380625,0,0,0,0,0,0,1,0
94,0,3,1,26.0,-0.25819207678317324,1,2,20.575,-0.23401903021910547,0,0,0,1,1.0,4,5.14375,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,78.0,15.431249999999999,12,0,1,0,0,1,0,0,676.0,3.295836866004329,3.0715352369694915,423.330625,0,1,0,0,0,0,0,0
95,0,3,1,59.0,2.276429208037271,0,0,7.25,-0.5021631365156053,0,0,0,1,1.0,1,7.25,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,177.0,21.75,3,0,1,0,0,1,0,0,3481.0,4.0943445622221,2.1102132003465894,52.5625,0,0,0,0,0,0,0,0
96,0,3,1,28.0,-0.10457866558193422,0,0,8.05,-0.48606442844527137,0,0,0,1,1.0,1,8.05,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,84.0,24.150000000000002,3,0,1,0,0,1,0,0,784.0,3.367295829986474,2.2027647577118348,64.80250000000001,0,0,0,0,0,0,0,0
97,0,1,1,71.0,3.198109675244705,0,0,34.6542,0.04930213311070178,1,1,0,0,0.0,1,34.6542,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,71.0,34.6542,1,0,0,0,0,0,1,0,5041.0,4.276666119016055,3.57386695198272,1200.9135776400003,0,0,1,0,0,0,0,0
98,1,1,1,23.0,-0.48861219358503183,0,1,63.3583,0.6269257910127927,1,1,0,0,0.0,2,31.67915,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,23.0,31.67915,2,0,0,0,0,0,1,0,529.0,3.1780538303479458,4.164465907853638,4014.27417889,1,0,0,0,0,1,0,0
99,1,2,0,34.0,0.3562615680217829,0,1,23.0,-0.18521982138090567,0,0,0,1,0.5,2,11.5,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,68.0,23.0,4,0,1,0,1,0,1,0,1156.0,3.5553480614894135,3.1780538303479458,529.0,1,1,0,0,0,0,0,0
100,0,2,1,34.0,0.3562615680217829,1,0,26.0,-0.12484966611715337,0,0,0,1,0.5,2,13.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,68.0,26.0,4,0,1,0,0,0,1,0,1156.0,3.5553480614894135,3.295836866004329,676.0,0,1,0,0,0,0,0,0
101,0,3,0,28.0,-0.10457866558193422,0,0,7.8958,-0.4891674544258282,0,0,0,1,1.0,1,7.8958,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,84.0,23.6874,3,0,1,0,1,1,0,0,784.0,3.367295829986474,2.1855792552411137,62.34365764,0,0,0,0,0,0,0,0
102,0,3,1,28.0,-0.10457866558193422,0,0,7.8958,-0.4891674544258282,0,0,0,1,1.0,1,7.8958,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,84.0,23.6874,3,0,1,0,0,1,0,0,784.0,3.367295829986474,2.1855792552411137,62.34365764,1,0,0,0,0,0,0,0
103,0,1,1,21.0,-0.6422256047862709,0,1,77.2875,0.907228446579412,1,0,0,1,0.0,2,38.64375,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,21.0,38.64375,2,0,0,0,0,0,1,0,441.0,3.091042453358316,4.360387947851531,5973.357656249999,0,1,0,0,0,1,0,0
104,0,3,1,33.0,0.27945486242116335,0,0,8.6542,-0.47390587917515165,0,0,0,1,1.0,1,8.6542,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,99.0,25.9626,3,0,1,0,0,1,0,0,1089.0,3.5263605246161616,2.267393053825037,74.89517763999999,0,0,0,0,0,0,0,0
105,0,3,1,37.0,0.5866816848236415,2,0,7.925,-0.48857985158126105,0,0,0,1,1.0,3,2.6416666666666666,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,111.0,7.925,9,0,1,0,0,1,0,0,1369.0,3.6375861597263857,2.188856327665703,62.805625,0,0,0,0,0,0,0,0
106,0,3,1,28.0,-0.10457866558193422,0,0,7.8958,-0.4891674544258282,0,0,0,1,1.0,1,7.8958,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,84.0,23.6874,3,0,1,0,0,1,0,0,784.0,3.367295829986474,2.1855792552411137,62.34365764,0,0,0,0,0,0,0,0
107,1,3,0,21.0,-0.6422256047862709,0,0,7.65,-0.49411378248043836,0,0,0,1,1.0,1,7.65,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,63.0,22.950000000000003,3,0,1,0,1,1,0,0,441.0,3.091042453358316,2.157559320943788,58.52250000000001,1,0,0,0,0,0,0,0
108,1,3,1,28.0,-0.10457866558193422,0,0,7.775,-0.4915983593444487,0,0,0,1,1.0,1,7.775,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,84.0,23.325000000000003,3,0,1,0,0,1,0,0,784.0,3.367295829986474,2.1719067693519296,60.450625,0,0,0,0,0,0,0,0
109,0,3,1,38.0,0.663488390424261,0,0,7.8958,-0.4891674544258282,0,0,0,1,1.0,1,7.8958,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,114.0,23.6874,3,0,1,0,0,1,0,0,1444.0,3.6635616461296463,2.1855792552411137,62.34365764,0,0,0,0,0,0,0,0
110,1,3,0,28.0,-0.10457866558193422,1,0,24.15,-0.16207792852980066,0,0,1,0,1.0,2,12.075,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,84.0,36.224999999999994,6,0,1,0,1,1,0,0,784.0,3.367295829986474,3.224857896545748,583.2225,0,1,0,0,0,0,0,0
111,0,1,1,47.0,1.3547487408298367,0,0,52.0,0.39835834616870003,1,0,0,1,0.0,1,52.0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,47.0,52.0,1,0,0,0,0,0,1,0,2209.0,3.871201010907891,3.970291913552122,2704.0,0,1,0,0,1,0,0,0
112,0,3,0,14.5,-1.1414691911902977,1,0,14.4542,-0.3571902456652305,0,1,0,0,1.0,2,7.2271,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,43.5,21.6813,6,0,1,0,1,1,0,0,210.25,2.740840023925201,2.737880811060884,208.92389764,0,1,0,0,0,0,0,0
113,0,3,1,22.0,-0.5654188991856514,0,0,8.05,-0.48606442844527137,0,0,0,1,1.0,1,8.05,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,66.0,24.150000000000002,3,0,1,0,0,1,0,0,484.0,3.1354942159291497,2.2027647577118348,64.80250000000001,0,0,0,0,0,0,0,0
114,0,3,0,20.0,-0.7190323103868904,1,0,9.825,-0.45034541991421795,0,0,0,1,1.0,2,4.9125,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,60.0,14.737499999999999,6,0,1,0,1,1,0,0,400.0,3.044522437723423,2.3818582738885534,96.53062499999999,0,0,0,0,0,0,0,0
115,0,3,0,17.0,-0.9494524271887489,0,0,14.4583,-0.35710773978637,0,1,0,0,1.0,1,14.4583,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,51.0,43.3749,3,0,1,0,1,1,0,0,289.0,2.8903717578961645,2.738146075922933,209.04243888999997,0,1,0,0,0,0,0,0
116,0,3,1,21.0,-0.6422256047862709,0,0,7.925,-0.48857985158126105,0,0,0,1,1.0,1,7.925,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,63.0,23.775,3,0,1,0,0,1,0,0,441.0,3.091042453358316,2.188856327665703,62.805625,0,0,0,0,0,0,0,0
117,0,3,1,70.5,3.1597063224443955,0,0,7.75,-0.49210144397164657,0,0,1,0,1.0,1,7.75,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,211.5,23.25,3,0,1,0,0,1,0,0,4970.25,4.269697449699962,2.169053700369523,60.0625,0,0,0,0,0,0,0,0
118,0,2,1,29.0,-0.027771959981314702,1,0,21.0,-0.22546659155674054,0,0,0,1,0.5,2,10.5,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,58.0,21.0,4,0,1,0,0,0,1,0,841.0,3.4011973816621555,3.091042453358316,441.0,1,1,0,0,0,0,0,0
119,0,1,1,24.0,-0.4118054879844123,0,1,247.5208,4.332898697266388,1,1,0,0,0.0,2,123.7604,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,24.0,123.7604,2,0,0,0,0,0,1,0,576.0,3.2188758248682006,5.515526544247129,61266.54643264,0,1,0,1,0,0,0,0
120,0,3,0,2.0,-2.1015530111980416,4,2,31.275,-0.01869880977838891,0,0,0,1,1.0,7,4.4678571428571425,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,6.0,13.403571428571428,21,1,1,0,1,1,0,0,4.0,1.0986122886681098,3.4742929367327062,978.1256249999999,1,1,0,0,0,0,0,0
121,0,2,1,21.0,-0.6422256047862709,2,0,73.5,0.8310111255589249,0,0,0,1,0.5,3,24.5,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,42.0,49.0,6,0,1,0,0,0,1,0,441.0,3.091042453358316,4.310799125385514,5402.25,0,1,0,0,0,0,0,0
122,0,3,1,28.0,-0.10457866558193422,0,0,8.05,-0.48606442844527137,0,0,0,1,1.0,1,8.05,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,84.0,24.150000000000002,3,0,1,0,0,1,0,0,784.0,3.367295829986474,2.2027647577118348,64.80250000000001,0,0,0,0,0,0,0,0
123,0,2,1,32.5,0.24105150962085362,1,0,30.0708,-0.04293139010125909,0,1,0,0,0.5,2,15.0354,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,65.0,30.0708,4,0,1,0,0,0,1,0,1056.25,3.5115454388310208,3.436268471383741,904.25301264,0,1,0,0,0,0,0,0
124,1,2,0,32.5,0.24105150962085362,0,0,13.0,-0.38645367226008004,1,0,0,1,0.5,1,13.0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,65.0,26.0,2,0,0,0,1,0,1,0,1056.25,3.5115454388310208,2.6390573296152584,169.0,0,0,0,0,0,0,1,0
125,0,1,1,54.0,1.8923956800341732,0,1,77.2875,0.907228446579412,1,0,0,1,0.0,2,38.64375,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,54.0,38.64375,2,0,0,0,0,0,1,0,2916.0,4.007333185232471,4.360387947851531,5973.357656249999,0,1,0,0,0,1,0,0
126,1,3,1,12.0,-1.3334859551918465,1,0,11.2417,-0.4218366202601652,0,1,0,0,1.0,2,5.62085,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,36.0,16.86255,6,0,1,0,0,1,0,0,144.0,2.5649493574615367,2.5048481563289,126.37581888999999,0,1,0,0,0,0,0,0
127,0,3,1,28.0,-0.10457866558193422,0,0,7.75,-0.49210144397164657,0,0,1,0,1.0,1,7.75,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,84.0,23.25,3,0,1,0,0,1,0,0,784.0,3.367295829986474,2.169053700369523,60.0625,0,0,0,0,0,0,0,0
128,1,3,1,24.0,-0.4118054879844123,0,0,7.1417,-0.5043424991206268,0,0,0,1,1.0,1,7.1417,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,72.0,21.4251,3,0,1,0,0,1,0,0,576.0,3.2188758248682006,2.0969990034181696,51.00387889,0,0,0,0,0,0,0,0
129,1,3,0,28.0,-0.10457866558193422,1,1,22.3583,-0.1981329975918223,1,1,0,0,1.0,3,7.452766666666666,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,84.0,22.3583,9,0,0,0,1,1,0,0,784.0,3.367295829986474,3.1509523813392697,499.89357889,0,1,0,0,0,0,0,1
130,0,3,1,45.0,1.2011353296285976,0,0,6.975,-0.5076970674147826,0,0,0,1,1.0,1,6.975,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,135.0,20.924999999999997,3,0,1,0,0,1,0,0,2025.0,3.828641396489095,2.076311648670908,48.650625,0,0,0,0,0,0,0,0
131,0,3,1,33.0,0.27945486242116335,0,0,7.8958,-0.4891674544258282,0,1,0,0,1.0,1,7.8958,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,99.0,23.6874,3,0,1,0,0,1,0,0,1089.0,3.5263605246161616,2.1855792552411137,62.34365764,0,0,0,0,0,0,0,0
132,0,3,1,20.0,-0.7190323103868904,0,0,7.05,-0.5061878135331888,0,0,0,1,1.0,1,7.05,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,60.0,21.15,3,0,1,0,0,1,0,0,400.0,3.044522437723423,2.0856720914304723,49.7025,0,0,0,0,0,0,0,0
133,0,3,0,47.0,1.3547487408298367,1,0,14.5,-0.35626859462820387,0,0,0,1,1.0,2,7.25,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,141.0,21.75,6,0,1,0,1,1,0,0,2209.0,3.871201010907891,2.740840023925201,210.25,1,0,0,0,0,0,0,0
134,1,2,0,29.0,-0.027771959981314702,1,0,26.0,-0.12484966611715337,0,0,0,1,0.5,2,13.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,58.0,26.0,4,0,1,0,1,0,1,0,841.0,3.4011973816621555,3.295836866004329,676.0,1,0,0,0,0,0,0,0
135,0,2,1,25.0,-0.33499878238379277,0,0,13.0,-0.38645367226008004,0,0,0,1,0.5,1,13.0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,50.0,26.0,2,0,1,0,0,0,1,0,625.0,3.258096538021482,2.6390573296152584,169.0,0,0,0,0,0,0,0,0
136,0,2,1,23.0,-0.48861219358503183,0,0,15.0458,-0.3452852510472186,0,1,0,0,0.5,1,15.0458,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,46.0,30.0916,2,0,1,0,0,0,1,0,529.0,3.1780538303479458,2.775447133088262,226.37609763999998,0,0,0,0,0,0,0,0
137,1,1,0,19.0,-0.79583901598751,0,2,26.2833,-0.11914871112174634,1,0,0,1,0.0,3,8.7611,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,19.0,8.7611,3,0,0,0,1,0,1,0,361.0,2.995732273553991,3.3062747934011893,690.81185889,0,0,0,0,0,1,0,0
138,0,1,1,37.0,0.5866816848236415,1,0,53.1,0.4204940697654092,1,0,0,1,0.0,2,26.55,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,37.0,26.55,2,0,0,0,0,0,1,0,1369.0,3.6375861597263857,3.9908341858524357,2819.61,0,1,0,0,1,0,0,0
139,0,3,1,16.0,-1.0262591327893684,0,0,9.2167,-0.4625864750631981,0,0,0,1,1.0,1,9.2167,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,48.0,27.6501,3,0,1,0,0,1,0,0,256.0,2.833213344056216,2.3240236363515288,84.94755889,0,1,0,0,0,0,0,0
140,0,1,1,24.0,-0.4118054879844123,0,0,79.2,0.9457144205600544,1,1,0,0,0.0,1,79.2,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,24.0,79.2,1,0,0,0,0,0,1,0,576.0,3.2188758248682006,4.384523514872469,6272.64,0,1,0,1,0,0,0,0
141,0,3,0,28.0,-0.10457866558193422,0,2,15.2458,-0.34126057402963506,0,1,0,0,1.0,3,5.081933333333333,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,84.0,15.2458,9,0,1,0,1,1,0,0,784.0,3.367295829986474,2.7878344138303452,232.43441763999996,0,1,0,0,0,0,0,0
142,1,3,0,22.0,-0.5654188991856514,0,0,7.75,-0.49210144397164657,0,0,0,1,1.0,1,7.75,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,66.0,23.25,3,0,1,0,1,1,0,0,484.0,3.1354942159291497,2.169053700369523,60.0625,0,0,0,0,0,0,0,0
143,1,3,0,24.0,-0.4118054879844123,1,0,15.85,-0.32910202475951533,0,0,0,1,1.0,2,7.925,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,72.0,23.775,6,0,1,0,1,1,0,0,576.0,3.2188758248682006,2.8243506567983707,251.2225,1,1,0,0,0,0,0,0
144,0,3,1,19.0,-0.79583901598751,0,0,6.75,-0.512224829059564,0,0,1,0,1.0,1,6.75,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,57.0,20.25,3,0,1,0,0,1,0,0,361.0,2.995732273553991,2.0476928433652555,45.5625,0,0,0,0,0,0,0,0
145,0,2,1,18.0,-0.8726457215881294,0,0,11.5,-0.4166387498919562,0,0,0,1,0.5,1,11.5,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,36.0,23.0,2,0,1,0,0,0,1,0,324.0,2.9444389791664403,2.5257286443082556,132.25,0,0,0,0,0,0,0,0
146,0,2,1,19.0,-0.79583901598751,1,1,36.75,0.0914767235779591,0,0,0,1,0.5,3,12.25,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,38.0,24.5,6,0,1,0,0,0,1,0,361.0,2.995732273553991,3.6309854756950335,1350.5625,0,1,0,0,0,0,0,0
147,1,3,1,27.0,-0.18138537118255374,0,0,7.7958,-0.49117979293462,0,0,0,1,1.0,1,7.7958,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,81.0,23.3874,3,0,1,0,0,1,0,0,729.0,3.332204510175204,2.174274334826008,60.77449764,1,0,0,0,0,0,0,0
148,0,3,0,9.0,-1.563906071993705,2,2,34.375,0.043683683994155176,0,0,0,1,1.0,5,6.875,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,27.0,20.625,15,1,1,0,1,1,0,0,81.0,2.302585092994046,3.5660053559634015,1181.640625,1,1,0,0,0,0,0,0
149,0,2,1,36.5,0.5482783320233316,0,2,26.0,-0.12484966611715337,1,0,0,1,0.5,3,8.666666666666666,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,73.0,17.333333333333332,6,0,0,0,0,0,1,0,1332.25,3.624340932976365,3.295836866004329,676.0,1,1,0,0,0,0,0,1
150,0,2,1,42.0,0.970715212826739,0,0,13.0,-0.38645367226008004,0,0,0,1,0.5,1,13.0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,84.0,26.0,2,0,1,0,0,0,1,0,1764.0,3.7612001156935624,2.6390573296152584,169.0,1,0,0,0,0,0,0,0
151,0,2,1,51.0,1.6619755632323148,0,0,12.525,-0.39601228017684087,0,0,0,1,0.5,1,12.525,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,102.0,25.05,2,0,1,0,0,0,1,0,2601.0,3.9512437185814275,2.6045398247325453,156.875625,0,0,0,0,0,0,0,0
152,1,1,0,22.0,-0.5654188991856514,1,0,66.6,0.6921597684522944,1,0,0,1,0.0,2,33.3,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,22.0,33.3,2,0,0,0,1,0,1,0,484.0,3.1354942159291497,4.213607983048918,4435.5599999999995,1,1,0,0,1,0,0,0
